Filename,Answer
Shaw16641_D255JPEG(f).png,Irregular (Random)}]
Engel_MVK24423_D307JPEG(e).png,Irregular (Random)}]
MR5965A_D356JPEG_c.jpg,Irregular (Random)}]
WRB58496JPEG(c).png,Irregular (Random)}]
Shaw16641_D255JPEG(e).png,Irregular (Random)}]
Shaw17629_D382JPEG(k).png,Irregular (Random)}]
Shaw17629_D382JPEG(i)(1).png,Irregular (Random)}]
Shaw17629_D382JPEG(c).png,Irregular (Random)}]
Shaw17629_D382JPEG(i).png,Irregular (Random)}]
TPC99150AJPEG(a).png,Irregular (Random)}]
JL37133JPEG_b.jpg,Irregular (Random)}]
PDLS0063_D467JPEG(a).png,Regular (Structured)}]
MR358_D358JPEG(1).jpg,Irregular (Random)}]
PDL11215JPEG(a).png,Irregular (Random)}]
BS13701_D329JPEG(b).png,Irregular (Random)}]
MR6621_D372JPEG(c).png,Irregular (Random)}]
PDL11215JPEG(b).png,Irregular (Random)}]
BS13701_D329JPEG(g).png,Irregular (Random)}]
BS15640JPEG(b).png,Irregular (Random)}]
task_image_PDLS0054AJPEG.jpg,Irregular (Random)}]
Shaw17629_D382JPEG(h).png,Irregular (Random)}]
PDLS99185BJPEG_a.jpg,Irregular (Random)}]
WRB58405JPEG(b).png,Irregular (Random)}]
BS15640JPEG(a).png,Irregular (Random)}]
TPC01048JPEG(a).png,Irregular (Random)}]
MR5965A_D356JPEG_a.jpg,Irregular (Random)}]
BS13701_D329JPEG(d).png,Irregular (Random)}]
MR6611_DF355JPEG(h).png,Regular (Structured)}]
BS14323_D341JPEG(a).png,Irregular (Random)}]
task_image_PDLS9958DJPEG.jpg,Irregular (Random)}]
BS15691JPEG(a).png,Irregular (Random)}]
PDLS0063_D467JPEG(c).png,Irregular (Random)}]
PDLS1038KJPEG_a.jpg,Irregular (Random)}]
JL37133JPEG_c.jpg,Irregular (Random)}]
Shaw17629_D382JPEG(b).png,Irregular (Random)}]
Shaw17629_D382JPEG(a).png,Irregular (Random)}]
Engel_MVK24423_D307JPEG(a).png,Irregular (Random)}]
PDLS9996AJPEG_a.jpg,Irregular (Random)}]
BS14323_D341JPEG(b).png,Irregular (Random)}]
task_image_Shaw17030_D058JPEG.jpg,Irregular (Random)}]
PDL11215JPEG(d).png,Irregular (Random)}]
task_image_Shaw17180B_D227JPEG._ireggular or random branching.jpg,Irregular (Random)}]
Shaw17629_D382JPEG(d).png,Irregular (Random)}]
TP99133JPEG(b).png,Regular (Structured)}]
TPC01048JPEG(b).png,Irregular (Random)}]
PDL12009JPEG_a.jpg,Irregular (Random)}]
task_image_Shaw17038-D057JPEG.jpg,Regular (Structured)}]
task_image_PDLS0072AK_D442JPEG.jpg,Irregular (Random)}]
TPC99150_D328JPEG(b).png,Irregular (Random)}]
MR6409_DF363JPEG(a).png,Irregular (Random)}]
PDL11610JPEG (2)(c).png,Regular (Structured)}]
BS13987JPEG(a).png,Irregular (Random)}]
task_image_PDLS0060MJPEG.jpg,Regular (Structured)}]
MR358_D358JPEG.jpg,Irregular (Random)}]
MR358_D358JPEG.jpg,Irregular (Random)}]
PDLS99185BJPEG_b.jpg,Irregular (Random)}]
Shaw17629_D382JPEG(h).png,Regular (Structured)}]
TPC01048JPEG(c).png,Regular (Structured)}]
PDL11215JPEG(a).png,Sterile}]
WRB58496JPEG(b).png,"Male},{""task"""
LB2579JPEG_c.jpg,Sterile}]
SL35925JPEG(b).png,Sterile}]
Shaw17629_D382JPEG(f).png,Sterile}]
MR6611_DF355JPEG(h).png,Sterile}]
MR6409_DF363JPEG(a).png,"Both Female and Male},{""task"""
TPC99150AJPEG(b).png,Sterile}]
Shaw16641_D255JPEG(f).png,Sterile}]
Shaw16641_D255JPEG(i).png,Sterile}]
PDLS0063_D467JPEG(a).png,"Both Female and Male},{""task"""
MR6611_DF355JPEG(d).png,Sterile}]
PDL11215JPEG(b).png,"Male},{""task"""
Engel_MVK24423_D307JPEG(d).png,"Female },{""task"""
Shaw16641_D255JPEG(b).png,"Female },{""task"""
Shaw17629_D382JPEG(i).png,"Male},{""task"""
JL37133JPEG_a.jpg,Sterile}]
LB2579JPEG_a.jpg,Sterile}]
WRB58496JPEG(a).png,Sterile}]
BS15691JPEG(b).png,Sterile}]
SL35925JPEG(a).png,"Female },{""task"""
LB1183JPEG_b.jpg,"Female },{""task"""
PDL1088_D337JPEG_b.jpg,Sterile}]
TPC99150AJPEG(a).png,Sterile}]
JL37133JPEG_c.jpg,Sterile}]
LB1183JPEG_a.jpg,Sterile}]
TPC99150_D328JPEG(b).png,"Male},{""task"""
LB2579JPEG_e.jpg,Sterile}]
Shaw17629_D382JPEG(b).png,Sterile}]
Shaw16641_D255JPEG(g).png,Sterile}]
PDLS1038KJPEG_a.jpg,Sterile}]
Shaw16641_D255JPEG(e).png,"Female },{""task"""
Shaw17629_D382JPEG(h).png,Sterile}]
task_image_PDLS9958DJPEG.jpg,Regular (Structured)}]
PDLS0063_D467JPEG(c).png,Regular (Structured)}]
BS13701_D329JPEG(g).png,Regular (Structured)}]
BS15727JPEG.jpg,Regular (Structured)}]
PDL11215JPEG(c).png,Irregular (Random)}]
WRB58496JPEG(c).png,Irregular (Random)}]
BS13701_D329JPEG(f).png,Irregular (Random)}]
MR5965A_D356JPEG_b.jpg,Irregular (Random)}]
BS13701_D329JPEG(b).png,Irregular (Random)}]
MR6611_DF355JPEG(g).png,Irregular (Random)}]
PDLS0063_D467JPEG(b).png,Irregular (Random)}]
Shaw17629_D382JPEG(j).png,Irregular (Random)}]
BS13701_D329JPEG(h).png,Irregular (Random)}]
LB2579JPEG_d.jpg,Regular (Structured)}]
BS14323_D341JPEG(a).png,Regular (Structured)}]
SL35925JPEG(a).png,Regular (Structured)}]
BS14323_D341JPEG(d).png,Regular (Structured)}]
WRB58371JPEG(a).png,Oval}]
PDL_11374JPEG.jpg,"Both Female and Male},{""task"""
PDLS99172BJPEG(a).png,Sterile}]
MVK98_80JPEG(b).jpg,"Male},{""task"""
PDLS0072AK_D442JPEG(a).png,Sterile}]
JL36644IJPEG(b).jpg,Sterile}]
PDLS0058KJPEG(a).png,Sterile}]
PDLS003_D450JPEG.jpg,Sterile}]
TPC01048JPEG(a).png,"Male},{""task"""
Engel_MVK24423_D307JPEG(e).png,"Female },{""task"""
Shaw15759_D407JPEG(b).png,"Both Female and Male},{""task"""
JL37289JPEG(b).png,Sterile}]
BS15680JPEG(a).jpg,Sterile}]
PDLS99163MJPEG(a).png,"Male},{""task"""
TP99133JPEG(b).png,Irregular (Random)}]
LB1210JPEG(a).jpg,Regular (Structured)}]
PDLS99168FJPEG(a).png,Irregular (Random)}]
PDLS99108AAJPEG.jpg,Regular (Structured)}]
Shaw15383_D426JPEG(c).png,Regular (Structured)}]
SL35925JPEG.jpg,Regular (Structured)}]
TPC01048JPEG(a).png,Irregular (Random)}]
SL35925JPEG(c).png,Regular (Structured)}]
PDLS0087_D446JPEG.jpg,Regular (Structured)}]
WRB58386JPEG(b).png,Regular (Structured)}]
PDLS99195AJPEG(b).png,Irregular (Random)}]
BS14323_D341JPEG(a).jpg,Regular (Structured)}]
BS14323_D341JPEG(b).jpg,Regular (Structured)}]
MVK1-5-2g_DF298JPEG(b).jpg,Regular (Structured)}]
PDLS1042CJPEG(b).png,Regular (Structured)}]
LB1023JPEG(c).jpg,Regular (Structured)}]
PDLS0087H_D466JPEG(a).png,Regular (Structured)}]
TPC01048N_D332JPEG(c).png,Irregular (Random)}]
MVK15100MCJPEG(b).jpg,Regular (Structured)}]
JL37136JPEG(b).png,Regular (Structured)}]
PDLS9988CDJPEG(a).png,Regular (Structured)}]
PDLS0055_D470JPEG.jpg,Regular (Structured)}]
PDLS0037E_D507JPEG(b).png,Regular (Structured)}]
BS15680JPEG(b).png,Regular (Structured)}]
PDLS99163MJPEG(b).png,Regular (Structured)}]
JL37381JPEG(c).png,Regular (Structured)}]
PDL11594JPEG.jpg,Regular (Structured)}]
Shaw16785_D214JPEG(b).png,Regular (Structured)}]
BS13875JPEG(a).png,Regular (Structured)}]
TPC99150AJPEG(c).png,Regular (Structured)}]
Engel_MVK27369_DJorn392JPEG(e).jpg,Irregular (Random)}]
BS15640JPEG(b).png,Regular (Structured)}]
Shaw16061_D390JPEG (1).jpg,Irregular (Random)}]
PDLK225_AK305241_DF046_MALEJPEG.jpg,Irregular (Random)}]
Engel_MVK24423_D307JPEG(a).jpg,Irregular (Random)}]
PDLS99172CJPEG(a).png,Irregular (Random)}]
JL37381JPEG(a).png,Regular (Structured)}]
Shaw15383_D426JPEG(b).png,Regular (Structured)}]
PDL_11610JPEG.png,Regular (Structured)}]
PDLS0087_D446JPEG.jpg,Regular (Structured)}]
SL35925JPEG(a).png,Regular (Structured)}]
PDL11374JPEG.jpg,Irregular (Random)}]
JL36612JPEG(b).jpg,Regular (Structured)}]
Engel_MVK24423_D307JPEG(d).jpg,Irregular (Random)}]
Engel_MVK24423_D307JPEG(e).png,Irregular (Random)}]
PDL11498JPEG.jpg,Regular (Structured)}]
LB1019JPEG(c).png,Regular (Structured)}]
MR5977_DF354JPEG.jpg,Regular (Structured)}]
JL36686JPEG(e).jpg,Irregular (Random)}]
PDLS99128AJPEG(c).png,Regular (Structured)}]
task_image_PDLS0060MJPEG.jpg,Regular (Structured)}]
MR358_D358JPEG.jpg,Regular (Structured)}]
BS14323_D341JPEG(d).png,Regular (Structured)}]
PDLS9961K_D508JPEG(a).png,Regular (Structured)}]
JL37322JPEG(b).png,Regular (Structured)}]
BS13701_D329JPEG(c).png,Regular (Structured)}]
Engel25277_DF219JPEG(b).jpg,Irregular (Random)}]
task_image_Shaw15383_D426JPEG.jpg,Regular (Structured)}]
task image_Shaw16214_D388JPEG_branching pattern like a feather.jpg,Regular (Structured)}]
PDL11085_D338JPEG(b).png,Regular (Structured)}]
MR6621_D372JPEG(b).png,Regular (Structured)}]
PDLS99172YJPEG(b).png,Regular (Structured)}]
PDL12009JPEG_b.jpg,Regular (Structured)}]
PDLS003_D450JPEG.jpg,Irregular (Random)}]
PDLS0072_D466JPEG.jpg,Regular (Structured)}]
BS13701_D329JPEG(e).jpg,Regular (Structured)}]
LB2601JPEG(a).jpg,Regular (Structured)}]
PDLS0088A_D447JPEG.png,Irregular (Random)}]
PDL11454JPEG.jpg,Regular (Structured)}]
BS_15628JPEG(d).jpg,Irregular (Random)}]
PDLS0086_D444JPEG.jpg,Regular (Structured)}]
BS_15505JPEG.jpg,Regular (Structured)}]
PDLS0060MJPEG(b).png,Regular (Structured)}]
Shaw17619_D384JPEG.jpg,Irregular (Random)}]
Sukkharak328_DF371JPEG(b).png,Regular (Structured)}]
Shaw17180A_D226JPEG.png,Regular (Structured)}]
WRB58371JPEG(c).png,Regular (Structured)}]
JL36308JPEG(e).jpg,Regular (Structured)}]
WRB58496JPEG(b).png,Regular (Structured)}]
MR6409_D353JPEG(a).jpg,Regular (Structured)}]
JL36407_D369JPEG(a).jpg,Irregular (Random)}]
Shaw17209_D233JPEG(b).png,Irregular (Random)}]
Shaw17629_D382JPEG(d).png,Irregular (Random)}]
LB1023JPEG(b).jpg,Irregular (Random)}]
Shaw17629_D382JPEG(c).png,Irregular (Random)}]
LB1183JPEG_a.jpg,Regular (Structured)}]
Shaw15383_D426JPEG(c).png,Regular (Structured)}]
PDLS0087_D466JPEG.jpg,Regular (Structured)}]
Shaw16061_D390JPEG (1).jpg,Irregular (Random)}]
PDL1088_D337JPEG_b.jpg,Irregular (Random)}]
TPC99150AJPEG.jpg,Regular (Structured)}]
PDLS0070_O_D468JPEG(c).png,Regular (Structured)}]
Engel_MVK27369_DJorn392JPEG(b).jpg,Irregular (Random)}]
PJDL11104_D334_D370JPEG(c).png,Regular (Structured)}]
JL37322JPEG(d).png,Regular (Structured)}]
PDL11374JPEG.jpg,Irregular (Random)}]
Engel_MVK27369_DJorn392JPEG(c).jpg,Irregular (Random)}]
task_image_PDLS0060MJPEG.jpg,Regular (Structured)}]
Shaw17619_D384JPEG.jpg,Irregular (Random)}]
LB2641JPEG(a).jpg,Regular (Structured)}]
MR5965A_D356JPEG_c.jpg,Irregular (Random)}]
Shaw15154_D416JPEG(c).png,Regular (Structured)}]
PDLS99158CJPEG.png,Irregular (Random)}]
PDL12009JPEG_a.jpg,Regular (Structured)}]
LB2579JPEG_c.jpg,Irregular (Random)}]
AK288360_DF060JPEG(b).jpg,Regular (Structured)}]
PDL116126JPEG.jpg,Regular (Structured)}]
TPC9914JPEG.jpg,Regular (Structured)}]
task_image_PDLS9958DJPEG.jpg,Regular (Structured)}]
PDLS0037E_D507JPEG(b).png,Regular (Structured)}]
LB1210JPEG(a).jpg,Regular (Structured)}]
PDLS0070_O_D468JPEG(a).png,Regular (Structured)}]
task_image_PDLS0054AJPEG.jpg,Regular (Structured)}]
PDLS0087H_D466JPEG(b).png,Regular (Structured)}]
JL37303JPEG(b).png,Irregular (Random)}]
Shaw17629_D382JPEG(h).png,Regular (Structured)}]
PDLK376_DF064JPEG.jpg,Irregular (Random)}]
PDLS003_D450JPEG.jpg,Irregular (Random)}]
PDLS0073KJPEG(b).png,Regular (Structured)}]
Shaw14612_D418JPEG(a).png,Regular (Structured)}]
PDLS99128AJPEG(c).png,Regular (Structured)}]
WRB58386JPEG(a).png,Irregular (Random)}]
PDLS99166FJPEG(a).png,Irregular (Random)}]
PDLS1038KJPEG_b.jpg,Regular (Structured)}]
task_image_PDLS0088A_D447JPEG.jpg,Irregular (Random)}]
Shaw17629_D382JPEG(k).png,Irregular (Random)}]
PDLS0072AH_D466JPEG(b).png,Regular (Structured)}]
PDLS99195AJPEG(a).png,Regular (Structured)}]
PDLK225_AK305241_DF046_MALEJPEG.jpg,Irregular (Random)}]
PDLS009DPJPEG(a).png,Irregular (Random)}]
Engel_MVK27744_DF260JPEG(a).jpg,Irregular (Random)}]
SL35925JPEG(a).png,Regular (Structured)}]
LB2411JPEG(a).jpg,Irregular (Random)}]
Shaw17629_D382JPEG(f).png,Irregular (Random)}]
Engel_MVK27369_DJorn392JPEG(d).jpg,Irregular (Random)}]
PDLS0063_D467JPEG.jpg,Regular (Structured)}]
PDLS0072AH_D466JPEG(a).png,Regular (Structured)}]
PDLS99172YJPEG(a).png,Regular (Structured)}]
PDLS99189NJPEG(a).png,Irregular (Random)}]
WRB58496JPEG(c).png,Regular (Structured)}]
BS14323_D341JPEG(b).png,Regular (Structured)}]
JL37303JPEG(c).png,Regular (Structured)}]
JL36220JPEG(a).jpg,Regular (Structured)}]
PDLS0072AH_D466JPEG(b).png,Regular (Structured)}]
PDLK376_DF064JPEG.jpg,Regular (Structured)}]
MVK15118JPEG(a).jpg,Regular (Structured)}]
Engel_MVK24423_D307JPEG(f).png,Regular (Structured)}]
Engel_MVK24423_D307JPEG(e).jpg,Regular (Structured)}]
JL36518IJPEG(e).jpg,Regular (Structured)}]
JL36823AJPEG.png,Regular (Structured)}]
PDL12008JPEG(b).png,Regular (Structured)}]
AK294898_DF063JPEG(a).jpg,Irregular (Random)}]
MVK15118JPEG(c).jpg,Regular (Structured)}]
Shaw16792_D218JPEG(b).png,Irregular (Random)}]
JL36204JPEG(b).jpg,Regular (Structured)}]
TPC01048N_D332JPEG(c).png,Irregular (Random)}]
PDLS99172CJPEG(b).png,Regular (Structured)}]
MVK98_80JPEG(b).jpg,Irregular (Random)}]
Schuster67_6657JPEG.png,Regular (Structured)}]
BS15727JPEG.jpg,Regular (Structured)}]
WRB58496JPEG.jpg,Regular (Structured)}]
PDLS9961K_D508JPEG(b).png,Irregular (Random)}]
PDLS99172BJPEG(a).png,Regular (Structured)}]
PDL12229_D457JPEG.png,Regular (Structured)}]
Shaw15383_D426JPEG(c).png,Regular (Structured)}]
JL37133JPEG_a.jpg,Regular (Structured)}]
PDLS0060MJPEG(b).png,Regular (Structured)}]
TPC01044K_D327JPEG(a).png,Regular (Structured)}]
MVK98-58_DF263JPEG(d).jpg,Regular (Structured)}]
JL36308JPEG(b).jpg,Regular (Structured)}]
PDLS9997FJPEG(b).png,Regular (Structured)}]
PDLS9996AJPEG_b.jpg,Irregular (Random)}]
JL36518IJPEG(a).jpg,Regular (Structured)}]
01043B_DNA333JPEG(b).jpg,Irregular (Random)}]
PDLS0057DJPEG(b).png,Irregular (Random)}]
BS13701_D329JPEG(c).jpg,Regular (Structured)}]
PDLS0087J_D446JPEG(a).png,Regular (Structured)}]
BS13875JPEG(b).jpg,Regular (Structured)}]
MR64152_DF379JPEG(b).jpg,Irregular (Random)}]
01043B_DNA333JPEG(d).jpg,Irregular (Random)}]
LB1907_14-9JPEG.jpg,Regular (Structured)}]
LB1183JPEG_b.jpg,Regular (Structured)}]
PDL11085_D338JPEG(a).png,Regular (Structured)}]
MR6621_D372JPEG.jpg,Irregular (Random)}]
SL35925JPEG.jpg,Regular (Structured)}]
LB2579JPEG_e(1).jpg,Regular (Structured)}]
PDLS0073JJPEG.png,Regular (Structured)}]
PDLS0035JJPEG(a).png,Regular (Structured)}]
Shaw17710_D393JPEG.png,Irregular (Random)}]
JL37124JPEG(b).png,Regular (Structured)}]
PDLS0057D_2JPEG(a).png,Regular (Structured)}]
PDL12009JPEG_b.jpg,Regular (Structured)}]
BS15691JPEG(a).png,Regular (Structured)}]
JL36686JPEG(a).jpg,Regular (Structured)}]
MVK6500JPEG.jpg,Regular (Structured)}]
PDL12008JPEG(a).png,Regular (Structured)}]
TPC01048JPEG(c).png,Regular (Structured)}]
PDLS99185BJPEG_a.jpg,Regular (Structured)}]
TP99133JPEG(b).png,Regular (Structured)}]
BS14323_D341JPEG(b).png,Regular (Structured)}]
LB1818JPEG.jpg,Regular (Structured)}]
LB1907_14-9JPEG.jpg,Regular (Structured)}]
Engel25277_DF219JPEG(d).jpg,Regular (Structured)}]
BS15640JPEG(a).png,Regular (Structured)}]
Shaw17180A_D226JPEG.png,Regular (Structured)}]
JL36616IJPEG(a).jpg,Regular (Structured)}]
MVK1-5-2g_DF298JPEG(a).jpg,Irregular (Random)}]
PDL11610JPEG (2)(b).png,Regular (Structured)}]
BS15680JPEG(a).png,Regular (Structured)}]
BS14323_D341JPEG(d).png,Regular (Structured)}]
PDLS0085BJPEG(a).png,Regular (Structured)}]
PDLS0086_D444JPEG.jpg,Regular (Structured)}]
JL36686JPEG(c).jpg,Regular (Structured)}]
Engel_MVK24423_D307JPEG(b).jpg,Regular (Structured)}]
PDLS0057DJPEG(a).png,Regular (Structured)}]
BS_15628JPEG(a).jpg,Regular (Structured)}]
TP99133JPEG(a).png,Regular (Structured)}]
JL36308JPEG(a).jpg,Regular (Structured)}]
PDLS9997FJPEG(a).png,Regular (Structured)}]
PJDL11104_D334_D370JPEG(c).png,Regular (Structured)}]
PDLS0057DJPEG(c).png,Regular (Structured)}]
Shaw17629_D382JPEG(c).png,Irregular (Random)}]
Engel_MVK27369_DJorn392JPEG(d).jpg,Irregular (Random)}]
PDLS0088A_D447JPEG.png,Irregular (Random)}]
LB1183JPEG_c.jpg,Sterile}]
PDLS1042CJPEG(b).png,Regular (Structured)}]
PDLS0055_D470JPEG.jpg,Regular (Structured)}]
Engel_MVK24423_D307JPEG(d).jpg,Regular (Structured)}]
Shaw15759_D407JPEG(a).png,Regular (Structured)}]
JL36518IJPEG(g).jpg,Regular (Structured)}]
MVK15163NCJPEG(b).png,Irregular (Random)}]
BS14323_D341JPEG(c).jpg,Regular (Structured)}]
JL36308JPEG(f).jpg,Regular (Structured)}]
LB1818JPEG.jpg,Regular (Structured)}]
PDL12009JPEG_a.jpg,Regular (Structured)}]
JL37322JPEG(c).png,Irregular (Random)}]
JL36518IJPEG(f).jpg,Regular (Structured)}]
LB2579JPEG_d.jpg,Regular (Structured)}]
PDL1088_D337JPEG_a.jpg,Regular (Structured)}]
task_image_LB1185JPEG.jpg,Irregular (Random)}]
PDLS99161CJPEG(b).png,"Female },{""task"""
LB2601JPEG(b).jpg,"Male},{""task"""
Shaw17629_D382JPEG(k).png,"Male},{""task"""
PDLS0060MJPEG(a).png,Sterile}]
BS15680JPEG(b).jpg,Sterile}]
01043B_DNA333JPEG(b).jpg,Sterile}]
PDLS9988CDJPEG(b).png,"Male},{""task"""
MVK98_80JPEG(a).jpg,Sterile}]
PDLS99195AJPEG(a).png,"Male},{""task"""
JL36686JPEG(e).jpg,"Male},{""task"""
MVK15118JPEG(b).jpg,"Both Female and Male},{""task"""
Shaw17038-D057JPEG.png,Sterile}]
JL36220JPEG(b).jpg,Sterile}]
PDL12008JPEG(a).png,Sterile}]
MR6621_D372JPEG(b).png,Sterile}]
MVK98-58_DF263JPEG(d).jpg,"Female },{""task"""
JL37136JPEG(a).png,Sterile}]
MVK15032NCJPEG_a (1).jpg,"Male},{""task"""
PJDL11104_D334_D370JPEG(c).png,Sterile}]
JL37289JPEG(a).png,Sterile}]
PDLS99166HBJPEG(b).png,Sterile}]
Shaw15383_D426JPEG(c).png,Sterile}]
JL36518IJPEG(f).jpg,"Male},{""task"""
Engel_MVK27369_DJorn392JPEG(c).jpg,"Female },{""task"""
JL37133JPEG_c.jpg,Sterile}]
Engel_MVK24423_D307JPEG(b).png,"Female },{""task"""
PDLS0087J_D446JPEG(a).png,Sterile}]
LT6441_DF352JPEG(a).jpg,Sterile}]
LB2557JPEG(a).jpg,"Female },{""task"""
LB2579JPEG_a.jpg,Sterile}]
BS_15628JPEG(c).jpg,"Male},{""task"""
JL36686JPEG(d).jpg,Sterile}]
PDL11594JPEG.jpg,Sterile}]
PDLS0063_D467JPEG(a).png,"Male},{""task"""
LB2557JPEG(b).jpg,"Female },{""task"""
BS14323_D341JPEG(c).jpg,Sterile}]
AK288360_DF060JPEG(c).jpg,Sterile}]
Engel25277_DF219JPEG(c).jpg,"Female },{""task"""
PDLS0063_D467JPEG.jpg,"Male},{""task"""
JL37303JPEG(a).png,Sterile}]
Shaw15154_D416JPEG(c).png,Sterile}]
TPC99150AJPEG(b).png,Sterile}]
PDL11085_D338JPEG(a).png,Sterile}]
PDL116126JPEG.jpg,Sterile}]
WRB58405JPEG(b).png,"Both Female and Male},{""task"""
Engel_MVK24423_D307JPEG(f).png,"Female },{""task"""
PDL11489JPEG.jpg,Sterile}]
JL37289JPEG(c).png,Sterile}]
PDL11454JPEG.jpg,Sterile}]
MVK1-5-2g_DF298JPEG(b).jpg,Sterile}]
JL37381JPEG(c).png,Sterile}]
BS13987JPEG(b).jpg,Sterile}]
PDLS0072_D466JPEG.jpg,"Both Female and Male},{""task"""
JL37136JPEG(a).png,Irregular (Random)}]
LB1019JPEG(a).png,Irregular (Random)}]
LB1183JPEG_b.jpg,Irregular (Random)}]
BS15680JPEG(b).png,Regular (Structured)}]
Shaw16214_D388JPEG.png,Regular (Structured)}]
MR6409_DF363JPEG.jpg,Irregular (Random)}]
JL37303JPEG(b).png,Regular (Structured)}]
PDLS0035JJPEG(a).png,Regular (Structured)}]
JL36220JPEG(a).jpg,Regular (Structured)}]
TPC01044K_D327JPEG(d).png,Irregular (Random)}]
TPC99150_D328JPEG.jpg,Irregular (Random)}]
TP99133JPEG(a).png,Regular (Structured)}]
WRB58405JPEG.jpg,Irregular (Random)}]
MR6409_D353JPEG(b).jpg,Regular (Structured)}]
WRB58386JPEG(a).png,Irregular (Random)}]
JL36204JPEG(a).jpg,Regular (Structured)}]
PDLS0063_D467JPEG.jpg,Irregular (Random)}]
BS14323_D341JPEG(a).png,Regular (Structured)}]
TPC01048JPEG(b).png,Irregular (Random)}]
PDLS003_D450JPEG.jpg,Irregular (Random)}]
PDLK225_AK305241_DF046_MALEJPEG.jpg,Irregular (Random)}]
Engel_MVK24423_D307JPEG(c).jpg,Regular (Structured)}]
Engel_MVK24423_D307JPEG(a).png,Regular (Structured)}]
PDLS0087_D466JPEG.jpg,Regular (Structured)}]
task_image_PDLS0054AJPEG.jpg,Regular (Structured)}]
JL36518IJPEG(e).jpg,Regular (Structured)}]
Engel_MVK27369_DJorn392JPEG(d).jpg,Regular (Structured)}]
TP99133JPEG.jpg,Irregular (Random)}]
MR5965A_D356JPEG_c.jpg,Regular (Structured)}]
BS14323_D341JPEG(c).jpg,Regular (Structured)}]
BS14323_D341JPEG(b).jpg,Regular (Structured)}]
JL37124JPEG(b).png,Regular (Structured)}]
BS15640JPEG(a).jpg,Irregular (Random)}]
BS13875JPEG(a).png,Irregular (Random)}]
PDLS0040BJPEG(b).png,Regular (Structured)}]
PDLS99128AJPEG(a).png,Regular (Structured)}]
01043B_DNA333JPEG(a).jpg,Irregular (Random)}]
PDLS99108AAJPEG.jpg,Regular (Structured)}]
BS13701_D329JPEG(b).jpg,Regular (Structured)}]
TPC0021R_D331JPEG(c).png,Irregular (Random)}]
MVK98-58_DF263JPEG(b).jpg,"Female },{""task"""
task_image_JL35872JPEG.jpg,Irregular (Random)}]
PDLS0057DJPEG(c).png,Regular (Structured)}]
MVK15032NCJPEG_a (1).jpg,Irregular (Random)}]
PDL11594JPEG.jpg,Regular (Structured)}]
PDL_11610JPEG.png,Regular (Structured)}]
LB2579JPEG_a.jpg,"Male},{""task"""
BS_15539JPEG(b).jpg,Irregular (Random)}]
LB1019JPEG(b).png,Irregular (Random)}]
MVK15118JPEG(a).jpg,Regular (Structured)}]
JL36484JPEG(a).jpg,Regular (Structured)}]
MR358_D358JPEG(1).jpg,Regular (Structured)}]
MR358_D358JPEG.jpg,Regular (Structured)}]
PDL11454JPEG.jpg,Irregular (Random)}]
Shaw16792_D218JPEG(b).png,Irregular (Random)}]
SL35925JPEG.jpg,Regular (Structured)}]
JL37303JPEG(a).png,"Male},{""task"""
BS13875JPEG(b).jpg,Regular (Structured)}]
PDLS99189NJPEG(a).png,Regular (Structured)}]
PDLS99168FJPEG(a).png,Irregular (Random)}]
PDLS0057D_2JPEG(b).png,Regular (Structured)}]
MVK15118JPEG(b).jpg,Irregular (Random)}]
Shaw17182_D229JPEG(c).png,"Female },{""task"""
PDLS0087H_D466JPEG(b).png,Regular (Structured)}]
LB2585JPEG(b).jpg,Irregular (Random)}]
Shaw16061_D390JPEG (1).jpg,Irregular (Random)}]
Sukkharak328_DF371JPEG(a).png,Irregular (Random)}]
BS13701_D329JPEG(d).png,Regular (Structured)}]
Shaw17619_D384JPEG.jpg,Irregular (Random)}]
PDLS99163MJPEG(a).png,"Male},{""task"""
LB1185JPEG(b).jpg,Irregular (Random)}]
BS14323_D341JPEG(d).jpg,Irregular (Random)}]
task_image_AK294898_DF063JPEG.jpg,Regular (Structured)}]
BS15691JPEG(a).png,Regular (Structured)}]
Shaw17182_D229JPEG(a).png,Regular (Structured)}]
PDLS9988CDJPEG(a).png,Regular (Structured)}]
AK294898_DF063JPEG(b).jpg,Regular (Structured)}]
LB1098_D350JPEG(b).jpg,Regular (Structured)}]
TPC99150AJPEG(d).png,Regular (Structured)}]
PDLS9988CDJPEG(c).png,Regular (Structured)}]
MR6409_DF363JPEG(b).png,Regular (Structured)}]
PDLS99195AJPEG(b).png,Regular (Structured)}]
Shaw17237_D240JPEG(b).png,Irregular (Random)}]
PDLS9958DJPEG(b).png,Irregular (Random)}]
JL36204JPEG(b).jpg,"Both Female and Male},{""task"""
Engel_MVK27744_DF260JPEG(b).jpg,Regular (Structured)}]
MR6621_D372JPEG.jpg,Regular (Structured)}]
LB2579JPEG_e(1).jpg,Regular (Structured)}]
BS_15628JPEG(c).jpg,Irregular (Random)}]
BS_15628JPEG(a).jpg,Irregular (Random)}]
PDLS99195AJPEG(a).png,"Female },{""task"""
PDLS99169AJPEG(c).png,Irregular (Random)}]
PDLS99163MJPEG(b).png,Irregular (Random)}]
LB2641JPEG(d).jpg,Irregular (Random)}]
PDLS9988CDJPEG(b).png,"Male},{""task"""
PDLS0055_D470JPEG.jpg,Regular (Structured)}]
PDLS99161CJPEG(a).png,Irregular (Random)}]
